tipu,esta,muni,dess,ptda,msnm,lati,logi,temp,temp_min,temp_max,hrel,vent,vent_dir,vent_max,prec,prec_mes,prec_int_h,data_ini
soci,c06m032e05,Burriana,,Platja del Grau,33,39.87672200,-0.05422200,"21,4","16,8","22,2","64,0","25,7",E,"41,8","0,0",,"0,0",23/09/2025 13:56
soci,c06m032e07,Burriana,centro ,,12,39.89000000,-0.08333000,"23,2","17,3","23,7","60,0","17,7",ESE,"30,6","0,0","5,0","0,0",23/09/2025 13:55
soci,c06m032e08,Burriana,la Serratella,,10,39.85129300,-0.09239100,"22,2","16,7","23,1","62,0","16,1",E,"30,6","0,0","5,0","0,0",23/09/2025 13:54
soci,c06m057e02,Eslida,,,342,39.88301270,-0.30931080,"22,7","11,5","22,8","35,0","1,6",NNE,"25,7","0,0","8,2","0,0",23/09/2025 13:55
soci,c06m006e02,l&prime;Alc&uacute;dia de Veo,,Benitand&uacute;s,310,39.92877440,-0.33647810,"22,2","9,7","22,2","32,0","6,7",NNO,"27,4","0,0","4,2","0,0",23/09/2025 13:55
soci,c06m074e01,la Llosa,,,30,39.76864697,-0.20656560,"23,2","14,4","23,3","52,0","9,7",E,"20,9","0,0","0,4","0,0",23/09/2025 13:51
soci,c06m126e03,la Vall d&prime;Uix&oacute;,,,123,39.82324000,-0.23296000,"22,7","16,3","23,2","51,0","14,5",SSE,"32,2","0,0","4,8","0,0",23/09/2025 13:55
soci,c06m136e03,la Vilavella,Ajuntament,,45,39.85881500,-0.18457700,"23,1","16,2","24,1","56,0","11,3",ESE,"24,1","0,0","4,4","0,0",23/09/2025 13:52
soci,c06m136e01,la Vilavella,Carrer Barranc,,50,39.85933800,-0.18605600,"23,2","16,8","24,5","47,0","6,4",ESE,"27,4","0,0","4,0","0,0",23/09/2025 13:53
soci,c06m136e02,la Vilavella,Ptda. Forns,,115,39.87131800,-0.20306300,"21,8","14,5","22,8","50,0","12,9",ENE,"25,7","0,0","4,6","0,0",23/09/2025 13:56
soci,c06m901e02,les Alqueries,,,25,39.89780000,-0.11500000,"22,9","16,9","23,8","49,0","9,7",SE,"29,0","0,0","7,0","0,0",23/09/2025 14:00
soci,c06m901e03,les Alqueries,Cap de Terme,,30,39.88568932,-0.13642247,"23,3","14,4","24,2",,"8,0",ESE,"25,7","0,0","4,2","0,0",23/09/2025 13:56
soci,c06m901e04,les Alqueries,Casa de la Musica i Dansa,,22,39.89609648,-0.11019120,"22,9","16,8","24,1","51,0","17,7",E,"30,6","0,0","7,0","0,0",23/09/2025 13:56
soci,c06m077e02,Moncofa,,,6,39.80719800,-0.14559000,"22,7","15,7","22,7","56,0","14,5",SE,"30,6","0,0","1,8","0,0",23/09/2025 13:55
soci,c06m077e03,Moncofa,Riu Belcaire,,6,39.79940256,-0.15676601,"22,9","15,2","24,0","49,0","24,0",SE,"32,0","0,0","2,0","0,0",23/09/2025 13:45
soci,c06m084e03,Onda,,,192,39.96208800,-0.26328600,"23,7","15,7","23,7","35,0","8,0",SO,"29,0","0,0","25,6","0,0",23/09/2025 13:54
soci,c06m084e04,Onda , CR Cota 220,Artesa,248,39.96131000,-0.28443000,"22,8","14,3","23,3","36,0","9,7",NO,"38,6","0,0","15,0","0,0",23/09/2025 13:47
soci,c06m084e05,Onda ,R&agrave;tils - CR Cota 220,,121,39.96813900,-0.19183500,"23,8","15,3","25,1","52,0","14,5",ESE,"30,6","0,0","22,4","0,0",23/09/2025 13:50
soci,c06m084e06,Onda ,San Chils,,166,39.99405700,-0.21436500,"25,8","14,7","25,9","43,0","3,0",SE,"24,0","0,0","9,9","0,0",23/09/2025 13:55
soci,c06m084e09,Onda,Colegio Virgen del Carmen,,183,39.96714500,-0.26283500,"23,6","14,3","23,7","30,0","1,6",O,"19,3","0,0","25,0","0,0",23/09/2025 13:54
soci,c06m084e10,Onda,el Salvador,,309,39.99050800,-0.28841900,"22,8","13,7","22,8","29,0","9,7",SE,"35,4","0,0","18,8","0,0",23/09/2025 13:55
soci,c06m084e11,Onda,IES Serra d&#039;Espad&agrave;,,235,39.96192490,-0.27426620,"23,7","15,3","23,9","30,0","3,2",NO,"25,7","0,0","22,8","0,0",23/09/2025 13:55
soci,c06m084e08,Onda,Sitjar bajo,,112,39.98129000,-0.16184000,"22,6","15,8","24,6","46,0","9,7",SE,"30,6","0,0",,"0,0",23/09/2025 13:55
soci,c06m108e01,Suera,Res. Espadan,,320,39.94903530,-0.33110600,"22,6","14,2","22,6","34,0","5,0",OSO,"24,0","0,0","9,6","0,0",23/09/2025 13:55
soci,c06m109e01,Tales,,,232,39.94916700,-0.30722200,"23,2","13,4","23,3","32,0","8,0",S,"33,8","0,0","10,8","0,0",23/09/2025 13:55
soci,c06m135e06,Vila-real,Carinyena,,34,39.90909984,-0.12626708,"23,3","15,6","23,9","60,0","16,1",SE,"24,1","0,0","9,4","0,0",23/09/2025 13:56
soci,c06m135e09,Vila-real,Colegio Virgen del Carmen,,49,39.94475800,-0.10563200,"22,8","16,5","24,2","48,0","16,1",E,"24,1","0,0",,"0,0",23/09/2025 13:55
soci,c06m135e07,Vila-real,la Llum de Tol,,64,39.96856000,-0.14715000,"23,1","15,7","24,6","56,0","6,0",ESE,"22,0","0,0","18,1","0,0",23/09/2025 13:55
soci,c06m135e08,Vila-real,Pla&ccedil;a Dos de Maig,,42,39.94160600,-0.10101000,"22,9","16,8","24,9","54,0","15,8",ESE,"26,8","0,0","16,1","0,0",23/09/2025 13:55
soci,c06m135e04,Vila-real,Urb. Madrigal,,54,39.94885690,-0.10444600,"22,6","16,6","24,8","56,0","12,0",ESE,"22,0","0,0","12,8","0,0",23/09/2025 13:55
soci,c06m053e01,Xilxes,,,12,39.78186700,-0.18752100,"22,5","15,7","22,9","53,0","17,7",E,"29,0","0,0","0,2","0,0",23/09/2025 13:54
soci,c07m008e01,Algimia de Almonacid,,,480,39.91387300,-0.44245000,"20,7","10,9","21,0","37,0","6,4",NNO,"25,7","0,0","2,3","0,0",23/09/2025 13:53
soci,c07m012e02,Altura,Ayuntamiento,,391,39.85139590,-0.51065040,"21,4","14,4","21,4","33,0","9,7",ONO,"27,4","0,0","5,4","0,0",23/09/2025 13:55
soci,c07m012e01,Altura,Mas&iacute;a de U&ntilde;oz,,670,39.80384000,-0.56840000,"20,6","8,9","20,6","39,0","9,7",E,"24,1","0,0","14,2","0,0",23/09/2025 13:56
soci,c07m039e01,Castellnovo,,,353,39.86199000,-0.45955200,"22,6","13,8","22,9","32,0","6,4",N,"24,1","0,0","7,0","0,0",23/09/2025 13:54
soci,c07m043e01,Caudiel,,,633,39.94813800,-0.56871500,"19,1","11,9","19,1","34,0","14,5",N,"38,6","0,0","5,7","0,0",23/09/2025 13:52
soci,c07m115e06,El Toro,Calle Mayor,,1.005,39.98219000,-0.74860000,"17,3","6,3","17,4","38,0","22,5",NNE,"38,6","0,0","0,4","0,0",23/09/2025 13:52
soci,c07m115e03,El Toro,Cerro Gil,,1.194,39.96057000,-0.77994000,"16,6","5,8","16,6","40,0","9,7",NNO,"35,4","0,0","0,4","0,0",23/09/2025 13:53
soci,c07m115e04,El Toro,Hoya del Campillo,,1.006,39.98870310,-0.75304910,"16,5","4,3","16,5","41,0","4,8",,"41,8","0,0","0,4","0,0",23/09/2025 13:53
avmt,c07m115e05,El Toro,la Nava,,1.481,39.92604800,-0.83092900,"14,6","-3,1","14,6","43,0","6,4",OSO,"27,4","0,0","2,4","0,0",23/09/2025 13:56
soci,c07m115e01,El Toro,Lavadero,,1.000,39.98164400,-0.74597700,"17,3","5,7","17,3","45,0","24,9",N,"43,6",,,"0,0",23/09/2025 13:52
soci,c07m065e01,Gaibiel,,,517,39.92635550,-0.49521780,"21,5","8,7","21,7","36,0","4,8",NO,"22,5","0,0","13,6","0,0",23/09/2025 13:50
soci,c07m071e01,J&eacute;rica,Los Novales,,439,39.91000000,-0.53277800,"21,7","6,6","22,0","35,0","16,1",O,"22,5","0,0","12,4","0,0",23/09/2025 13:56
soci,c07m097e01,Saca&ntilde;et,,,1.015,39.85133590,-0.71473800,"16,4","9,4","16,4","44,0","3,2",NNE,"29,0","0,0","1,8","0,0",23/09/2025 13:51
soci,c07m106e05,Segorbe,IES Alto Palancia,,332,39.84279920,-0.49009349,"23,2","11,3","23,4","33,0","14,5",ONO,"27,4","0,0","10,0","0,0",23/09/2025 13:56
soci,c07m104e01,Soneja,,,275,39.81508600,-0.43112700,"22,8","13,3","23,2","34,0","6,4",O,"24,1","0,0","9,0","0,0",23/09/2025 13:51
soci,c07m125e01,Vall de Almonacid,,,472,39.90491944,-0.45679722,"22,6","11,2","22,9","32,0","8,0",SSO,"20,9","0,0","3,2","0,0",23/09/2025 13:50
soci,c07m140e02,Viver,Cooperativa,,530,39.91902812,-0.59447090,"20,1","10,4","20,1","34,0","6,4",OSO,"43,5","0,0","6,2","0,0",23/09/2025 13:56
soci,c07m056e01,Ch&oacute;var,Agua de Ch&oacute;var,,390,39.84890000,-0.32530000,"20,8","11,0","22,4","53,0","6,4",E,"25,7","0,0","7,4","0,0",23/09/2025 13:55
soci,c08m017e01,Ay&oacute;dar,,,380,39.99903900,-0.37628600,"21,6","9,0","21,7","38,0","6,4",N,"38,6","0,0","12,4","0,0",23/09/2025 13:55
avmt,c08m046e01,Cirat,,,374,40.05611111,-0.46388888,"22,1","7,4","22,2","35,0","19,3",O,"43,5","0,0","44,2","0,0",23/09/2025 13:55
soci,c08m048e01,Cortes de Arenoso,,,985,40.18655010,-0.54205440,"16,8","5,6","16,9","40,0","4,8",N,"35,4","0,0","16,0","0,0",23/09/2025 13:52
soci,c08m048e02,Cortes de Arenoso,,San Vicente de Piedrahita,845,40.13933300,-0.50037870,"17,0","7,5","17,1","40,0","20,9",O,"40,2","0,0","43,2","0,0",23/09/2025 13:57
soci,c08m048e03,Cortes de Arenoso,el Esprigolar,,1.092,40.18590900,-0.49022600,"16,3","7,1","16,4","37,0","14,3",ONO,"40,2","0,0","11,0","0,0",23/09/2025 13:55
soci,c08m059e01,Fanzara,,,222,40.01850800,-0.31642200,"23,0","14,2","23,6","35,0","6,1",OSO,"31,4","0,0","28,0","0,0",23/09/2025 13:57
soci,c08m064e01,Fuentes de Ay&oacute;dar,,,544,40.02190400,-0.42017830,"20,5",,"20,5","35,0","8,9",OSO,"30,6","0,0","13,0","0,0",23/09/2025 13:55
soci,c08m079e01,Montanejos,Campuebla Apartamentos,,455,40.06872705,-0.52291000,"19,9","9,0","20,1","39,0","9,7",NO,"35,4","0,0","20,6","0,0",23/09/2025 13:53
soci,c08m092e01,Puebla de Arenoso,,,615,40.10378000,-0.59121200,"17,4","9,0","17,7","39,0",,,,"0,0","56,0","0,0",23/09/2025 13:55
soci,c08m116e02,Torralba del Pinar,,,747,39.99123600,-0.43699673,"17,7","10,3","17,7","39,0","27,4",NO,"46,7","0,0","9,2","0,0",23/09/2025 13:54
soci,c08m130e01,Villahermosa del R&iacute;o,la Ca&ntilde;ada,,1.014,40.18589600,-0.45385200,"18,3","3,8","18,4","38,0","5,5",O,"40,4","0,0",,"0,0",23/09/2025 13:57
avmt,c08m131e01,Villamalur,,,637,39.96424600,-0.39455100,"19,4","11,2","19,4","38,0","14,5",OSO,"30,6","0,0","12,4","0,0",23/09/2025 13:55
avmt,c08m133e01,Villanueva de Viver,,,891,40.05930100,-0.64624100,"16,6","6,6","16,6","40,0","19,3",NO,"35,4","0,0","0,6","0,0",23/09/2025 13:54
soci,c08m142e03,Zucaina,,,812,40.13188600,-0.41856200,"18,3","8,3","18,4","46,0","11,3",SO,"35,4","0,0","17,6","0,0",23/09/2025 14:01
soci,c08m142e04,Zucaina,La Hoya,,790,40.12833000,-0.42213900,"19,7","5,6","19,8","36,0",,,,"0,0","22,0","0,0",23/09/2025 13:50
soci,c08m142e02,Zucaina,Masico Blanco,,877,40.12215000,-0.46297200,"17,4","7,5","17,5","42,0","22,5",SO,"41,8","0,0","31,0","0,0",23/09/2025 13:54
soci,c09m001e01,Ademuz,IES Ademuz,,710,40.05997700,-1.28512300,"17,6","4,1","17,6","43,0","8,0",ENE,"33,8","0,0","0,0","0,0",23/09/2025 13:51
soci,c09m088e01,Casas Bajas,,,685,40.02063900,-1.26039600,"19,9","2,0","20,0","35,0","3,2",NO,"32,2","0,0","0,0","0,0",23/09/2025 13:57
soci,c09m092e01,Castielfabib,,,950,40.13113400,-1.30415100,"14,9","5,5","15,1","41,0","16,2",O,"40,3","0,0","0,0","0,0",23/09/2025 13:50
avmt,c09m092e02,Castielfabib,,Arroyo Cerezo,1.312,40.12136400,-1.42029200,"13,6","1,7","13,6","47,0","14,5",N,"35,4","0,0","0,0","0,0",23/09/2025 13:55
avmt,c09m201e01,Puebla de San Miguel,,,1.110,40.04433600,-1.14166300,"14,0","4,4","14,1","44,0","11,3",NE,"29,0","0,0","0,0","0,0",23/09/2025 13:54
soci,c09m252e01,Vallanca ,,,965,40.06298700,-1.33900800,"15,8","4,8","15,8","28,0","8,7",ENE,"25,6","0,0","0,0","0,0",23/09/2025 13:57
soci,c10m036e01,Alpuente,,,960,39.88517200,-1.01439800,"16,6","7,7","16,6","44,0","14,5",N,"27,4","0,0",,"0,0",23/09/2025 13:50
soci,c10m036e02,Alpuente,,La Torre,1.205,39.96613317,-1.02185643,"16,6","5,6","17,1","37,0","9,7",O,"27,4","0,0","1,0","0,0",23/09/2025 13:48
soci,c10m041e01,Aras de los Olmos,,,945,39.92472222,-1.13361111,"15,6","7,2","15,9","44,0","14,5",N,"35,4","0,0","0,2","0,0",23/09/2025 13:53
soci,c10m076e01,Bugarra,,,178,39.60866156,-0.77528937,"24,0","14,6","24,2",,"12,6",ONO,"33,2","0,0","3,6","0,0",23/09/2025 13:55
soci,c10m079e02,Calles,,Alcotas,865,39.82290000,-0.91896000,"18,9","2,4","19,4","37,0","10,5",ONO,"20,1","0,0","3,5","0,0",23/09/2025 13:50
soci,c10m133e01,Gestalgar,,,213,39.60400600,-0.83478040,"24,4","15,5","25,0","28,0","3,5",NE,"25,6","0,0","6,6","0,0",23/09/2025 13:55
soci,c10m141e02,Higueruelas,,,784,39.78946710,-0.86261970,"19,1","10,5","19,1","35,0","8,7",SSO,"29,5","0,0","0,0","0,0",23/09/2025 13:55
soci,c10m262e02,La Yesa,Albergue el Valle,,1.024,39.88691660,-0.95522520,"17,9","4,2","17,9","37,0","13,8",O,"29,5","0,0",,"0,0",23/09/2025 13:55
soci,c10m191e05,Pedralba ,Cueva del Terrero <img class='mxlogis' alt='IVIA' src='https://www.avamet.org/fotos/logis/logo-ivia.png'>,,285,39.54877000,-0.75362000,"23,7","13,8","23,8","34,0","4,8",N,"22,5","0,0","0,0","0,0",23/09/2025 13:50
soci,c10m234e01,Sot de Chera,,,333,39.62066700,-0.90909000,"23,9","12,6","24,1","29,0","3,2",SSO,"25,7","0,0","0,0","0,0",23/09/2025 13:51
avmt,c10m241e01,Titaguas,Cosmof&iacute;sica,,826,39.86670000,-1.08360000,"16,4","8,7","16,6","39,0","19,3",NNO,"41,8","0,0","26,4","0,0",23/09/2025 13:55
soci,c10m247e01,Tu&eacute;jar,,,574,39.76359800,-1.03951600,"20,9","10,9","20,9","34,0","9,0",SO,"29,5","0,0","0,5","0,0",23/09/2025 13:55
soci,c10m258e01,Villar del Arzobispo,,,544,39.73511090,-0.83276150,"20,9","13,3","20,9","32,0","12,5",O,"30,6","0,0","0,2","0,0",23/09/2025 13:55
soci,c10m258e02,Villar del Arzobispo,Casica Roger,,379,39.68608300,-0.79996000,"22,6","10,9","22,8","34,0","19,3",O,"33,8","0,0","13,8","0,0",23/09/2025 13:55
soci,c10m106e01,Chelva,,,470,39.74777800,-0.99916666,"21,1","12,0","21,3","35,0","9,7",ONO,"25,7","0,0","0,2","0,0",23/09/2025 13:55
soci,c11m070e03,B&eacute;tera,,,91,39.59309400,-0.46407400,"25,3","15,2","25,3","27,0","0,0",NO,"19,3","0,0","0,0","0,0",23/09/2025 13:49
soci,c11m070e02,B&eacute;tera,la Conarda,,150,39.58210000,-0.49390000,"25,7","14,7","26,0","25,0","0,0",OSO,"9,7","0,0","0,0","0,0",23/09/2025 13:55
soci,c11m070e04,B&eacute;tera,Urb. Mas Camarena,,128,39.55314200,-0.45677580,"24,2","16,0","24,6","30,0","7,4",NO,"16,9","0,0","0,0","0,0",23/09/2025 13:50
soci,c11m051e02,Benaguasil,este,,104,39.59261000,-0.58246570,"25,7","16,7","25,7","22,0","3,2",NO,"20,9","0,0","0,2","0,0",23/09/2025 13:52
soci,c11m051e01,Benaguasil,Estil Mascul&iacute; Eva,,120,39.59963300,-0.58633000,"25,8","16,2","25,8","25,0","7,0",N,"24,0","0,0","0,0","0,0",23/09/2025 13:50
soci,c11m089e03,Casinos,,,315,39.70166600,-0.70961400,"23,3","14,1","23,3","33,0","29,0",SO,"29,0","0,0","11,8","0,0",23/09/2025 13:51
avmt,c11m902e01,G&aacute;tova,,,578,39.76947900,-0.52060890,"19,9","10,1","20,0","37,0","24,1",NO,"24,1","0,0","10,6","0,0",23/09/2025 13:55
soci,c11m116e04,l&prime;Eliana,Barranc de Mandor,,89,39.56527700,-0.53583600,"25,6","12,5","26,1","26,0","5,5",NNO,"20,9","0,0","0,0","0,0",23/09/2025 13:55
soci,c11m116e02,l&prime;Eliana,centre,,100,39.56486100,-0.52887900,"24,4","15,1","24,4","26,0","3,2",ONO,"20,9","0,0","0,2","0,0",23/09/2025 13:48
soci,c11m116e06,l&prime;Eliana,Pinaeta del Cel,,90,39.55760000,-0.53448600,"27,3","15,4","27,3","25,0","1,4",SE,"11,3","0,0","0,2","0,0",23/09/2025 13:55
soci,c11m202e01,la Pobla de Vallbona,,,102,39.59194000,-0.55333000,"25,4","15,8","25,6","28,0","14,5",ONO,"20,9","0,0","0,4","0,0",23/09/2025 13:55
soci,c11m202e03,la Pobla de Vallbona,Rincons,,173,39.63638710,-0.53723230,"24,4","14,3","24,9","30,0","1,6",OSO,"24,1","0,0","0,6","0,0",23/09/2025 13:52
soci,c11m202e04,la Pobla de Vallbona,Gallipont,,93,39.56902710,-0.54382310,"25,5","15,4","25,5","29,0","9,7",OSO,"20,9","0,0","0,0","0,0",23/09/2025 13:51
soci,c11m147e06,Ll&iacute;ria,,,160,39.63192400,-0.59613600,"24,5","12,9","24,8","30,0","4,8",ONO,"22,5","0,0","1,4","0,0",23/09/2025 13:56
soci,c11m147e05,Ll&iacute;ria,,Bodegas del Campo,370,39.72880000,-0.69580000,"23,6","13,7","23,6","34,0","21,0",NO,"43,0","0,0","0,0","0,0",23/09/2025 13:55
soci,c11m148e01,Loriguilla,Pozalet,,161,39.49839900,-0.59539000,"25,1","13,7","25,2",,,,,"0,0","0,0","0,0",23/09/2025 13:50
soci,c11m161e01,Marines,,,220,39.67563400,-0.56331000,"24,3","14,1","24,5","30,0","16,3",OSO,"31,4","0,0","3,3","0,0",23/09/2025 13:50
soci,c11m161e02,Marines,Ajuntament,,215,39.67474400,-0.56141600,"24,1",,"24,4","27,0","8,2",OSO,"23,8","0,0",,"0,0",23/09/2025 13:56
soci,c11m178e03,N&agrave;quera,,,218,39.66112320,-0.42470850,"24,1","14,6","24,1","29,0","12,9",SSE,"30,6","0,0","0,2","0,0",23/09/2025 13:50
soci,c11m178e02,N&agrave;quera,Germanells,,78,39.60083240,-0.36951050,"23,6",,,"50,0",,,,"0,0","0,0","0,0",23/09/2025 13:40
soci,c11m182e02,Olocau,,,267,39.70110000,-0.53080000,"23,6","14,4","23,6","27,0","3,2",N,"30,6","0,0","6,0","0,0",23/09/2025 13:48
soci,c11m214e05,Riba-roja de T&uacute;ria,,,104,39.54900000,-0.57400000,"25,3","15,4","25,3","28,0","3,2",NNE,"20,9","0,0","0,2","0,0",23/09/2025 13:55
soci,c11m214e03,Riba-roja de T&uacute;ria,IES el Quint,,92,39.54796900,-0.56189100,"25,6","13,9","25,7","28,0","6,4",NO,"25,7","0,0",,"0,0",23/09/2025 13:56
soci,c11m214e04,Riba-roja de T&uacute;ria,la Reva,,104,39.48500000,-0.56876000,"24,9","15,1","24,9","38,0","1,6",S,"17,7","0,0","1,2","0,0",23/09/2025 13:40
soci,c11m903e02,San Antonio de Benag&eacute;ber,CELSAB,,128,39.54849200,-0.49770000,"25,1","15,8","25,2","27,0","16,1",NO,"20,9","0,0","0,0","0,0",23/09/2025 13:51
soci,c11m228e01,Serra,,,332,39.68602610,-0.42678170,"23,2","14,2","23,4","34,0","1,6",O,"29,0","0,0","0,0","0,0",23/09/2025 13:47
soci,c11m256e05,Vilamarxant,Ayuntamiento,,110,39.56771800,-0.62238200,"25,4","14,4","25,4","29,0","8,0",ONO,"27,4","0,0","0,2","0,0",23/09/2025 13:55
soci,c11m256e04,Vilamarxant,La Pedrera,,185,39.55027778,-0.66250000,"25,0","12,3","25,4","31,0","4,8",N,"24,1","0,0","0,6","0,0",23/09/2025 13:54
soci,c11m256e03,Vilamarxant,la Rodana,,177,39.53777900,-0.61916800,"25,3","12,7","25,8","31,0","6,4",O,"17,7","0,0","1,6","0,0",23/09/2025 13:53
soci,c11m256e06,Vilamarxant,Mas de Teulada,,155,39.56477900,-0.68217000,"26,9","10,5","26,9","25,0","11,3",O,"25,7","0,0","0,0","0,0",23/09/2025 13:55
soci,c11m256e02,Vilamarxant,San Jos&eacute;,,111,39.56583330,-0.62305600,"25,7","13,7","25,7","35,0","8,0",O,"25,7","0,0","0,0","0,0",23/09/2025 13:51
soci,c12m030e02,Alg&iacute;mia d&prime;Alfara,,,167,39.75167700,-0.36012390,"22,6","16,0","24,1","48,0","10,5",SSE,"29,5","0,0","6,4","0,0",23/09/2025 13:56
soci,c12m028e01,Algar de Pal&agrave;ncia,,,188,39.78149532,-0.36776704,"22,9","14,6","23,4","50,0","4,8",S,"30,6","0,0","8,8","0,0",23/09/2025 13:49
soci,c12m103e01,Quartell,,,45,39.73681200,-0.26671500,"22,9","16,8","23,4","54,0","12,9",E,"32,2","0,0","0,0","0,0",23/09/2025 13:55
soci,c12m220e08,Sagunt,,Puerto de Sagunto,38,39.66895000,-0.22864000,"22,7","17,2","23,0","47,0","12,9",E,"33,6","0,0","12,4","0,0",23/09/2025 13:50
soci,c12m220e03,Sagunt,Rac&oacute; de Gausa,,64,39.65210500,-0.30788300,"23,9",,,"53,0","3,2",SSO,"24,1","0,0","0,6","0,0",23/09/2025 13:40
soci,c12m224e01,Segart,,,245,39.68498200,-0.37112100,"21,6","14,1","23,3","50,0","7,8",NE,"24,8","0,0","0,8","0,0",23/09/2025 13:55
soci,c13m009e01,Albalat dels Sorells,,,10,39.54371100,-0.34678100,"23,7","15,6","24,1","50,0","19,3",ENE,"24,1","0,0","0,0","0,0",23/09/2025 13:55
soci,c13m009e02,Albalat dels Sorells,la Lloma,,36,39.56367700,-0.37297300,"24,9","15,2","26,3","47,0",,,,"0,0","0,0","0,0",23/09/2025 13:55
soci,c13m014e01,Albuixech,Ayuntamiento,,38,39.54435000,-0.32519700,"23,0","15,9","23,1","58,0","16,1",SSE,"30,6","0,0",,"0,0",23/09/2025 13:50
soci,c13m014e02,Albuixech,Pol&iacute;gon,,8,39.54095900,-0.30535200,"23,1","16,0","23,1","64,0","19,3",E,"27,4","0,0","0,2","0,0",23/09/2025 13:55
soci,c13m032e01,Alm&agrave;ssera,,,11,39.51555600,-0.34747900,"24,7","14,3","25,2","46,0","20,9",SE,"30,6","0,0","0,4","0,0",23/09/2025 13:55
soci,c13m078e02,Burjassot,&Agrave; Punt,,43,39.51046700,-0.42423300,"25,4","17,3","26,1","40,0","6,4",E,"29,0","0,0","0,0","0,0",23/09/2025 13:52
soci,c13m078e03,Burjassot,Villa Indiano,,30,39.50835800,-0.40588800,"26,0","17,3","26,1","40,0","6,4",N,"24,1","0,0",,"0,0",23/09/2025 13:56
soci,c13m199e01,la Pobla de Farnals,,,20,39.57855500,-0.32687100,"22,8","15,9","23,3","52,0","19,3",E,"33,8","0,0","0,0","0,0",23/09/2025 13:52
soci,c13m199e02,la Pobla de Farnals,playa,,2,39.56485100,-0.28286200,"22,9","16,6","24,1","57,0","16,1",ESE,"27,4","0,0","0,2","0,0",23/09/2025 13:56
soci,c13m163e01,Massalfassar,,,9,39.55794200,-0.32569600,"23,9","16,2","23,9","51,0","5,0",SE,"25,6","0,0","0,3","0,0",23/09/2025 13:56
soci,c13m164e02,Massamagrell,Barri del Raval,,26,39.56654000,-0.33303700,"23,2","15,3","24,2","50,0","14,7",ESE,"26,2","0,0","0,0","0,0",23/09/2025 13:45
soci,c13m164e01,Massamagrell,Centre Cultural,,14,39.57000000,-0.33056000,"23,2","15,7","24,6","60,0","16,1",E,"33,8","0,0","0,0","0,0",23/09/2025 13:53
soci,c13m166e01,Meliana,CEIP El Crist,,10,39.52723200,-0.34191000,"24,7","16,9","25,3","49,0","17,7",SE,"25,7","0,0",,"0,0",23/09/2025 13:58
soci,c13m171e02,Montcada,CIDE (CSIC-UV-GVA) <img class='mxlogis' alt='climatoclab' src='https://www.avamet.org/fotos/logis/logo-climatoclab.png'>,,61,39.58750000,-0.39916700,"25,1","13,3","26,2","48,0","25,7",NNE,"25,7","0,0",,"0,0",23/09/2025 13:55
soci,c13m190e02,Paterna,P.I. Fuente del Jarro - Asivalco,,59,39.51347600,-0.46091500,"24,9","16,9","25,2","32,0","5,0",NNO,"24,7","0,0","0,2","0,0",23/09/2025 13:55
soci,c13m205e03,Pu&ccedil;ol,Ciudad Jard&iacute;n,,10,39.61527800,-0.31222200,"23,6","15,3","24,7","48,0","13,0",S,"23,8","0,0","0,8","0,0",23/09/2025 13:50
soci,c13m205e04,Pu&ccedil;ol,Urbanizaci&oacute;n Alfinach <img class='mxlogis' alt='logoalfinach' src='https://www.avamet.org/fotos/logis/logo-alfinach.png'>,,100,39.63355080,-0.33879510,"23,8","17,3","24,2","55,0","6,4",ESE,"24,1","0,0","0,0","0,0",23/09/2025 13:45
soci,c13m260e01,Vinalesa,,,26,39.53883200,-0.36982400,"24,1","16,2","25,4","48,0","4,8",E,"20,9","0,0","0,2","0,0",23/09/2025 13:49
soci,c15m250e39,Val&egrave;ncia, Alqueries del Pelut,Carpesa,18,39.51691260,-0.37812830,"23,6","16,8","25,3","48,0","16,3",SE,"55,1","0,0","0,0","0,0",23/09/2025 13:50
soci,c15m250e33,Val&egrave;ncia,Albors,,25,39.46641500,-0.35338900,"23,3","18,3","23,6","49,0","14,3",SE,"27,4","0,0","0,0","0,0",23/09/2025 13:55
soci,c15m250e15,Val&egrave;ncia,Altoc&uacute;mulo,,19,39.47677400,-0.39007200,"24,5","17,4","24,7","45,0","9,7",SE,"22,5","0,0","0,2","0,0",23/09/2025 13:55
soci,c15m250e37,Val&egrave;ncia,Benimaclet,,5,39.48583950,-0.35682723,"23,0","18,4","24,7","44,0","10,5",SE,"25,6","0,0","0,3","0,0",23/09/2025 13:55
soci,c15m250e08,Val&egrave;ncia,Camins al Grau,,6,39.46660000,-0.34550000,"23,7","18,3","24,9","51,0","2,1",ENE,"31,4","0,0","0,0","0,0",23/09/2025 13:50
soci,c15m250e30,Val&egrave;ncia,Colegio Diocesano San Juan Bosco,,18,39.48284000,-0.38451600,"24,8","17,6","26,4","47,0","11,7",E,"18,4","0,0",,"0,0",23/09/2025 13:55
soci,c15m250e32,Val&egrave;ncia,Colegio Pureza de Mar&iacute;a-Cid,,25,39.47034970,-0.40949500,"23,8","17,5","24,2","44,0","14,5",SSE,"25,7","0,0","0,4","0,0",23/09/2025 13:45
soci,c15m250e36,Val&egrave;ncia,Colegio Pureza de Mar&iacute;a-Grao,,8,39.46587108,-0.33178567,"23,3","18,8","24,2","50,0","9,7",SSE,"24,1","0,0","0,0","0,0",23/09/2025 13:55
